song_id,segment_id,transformation,metric,metric_parameters,value
353,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.354839
353,01,interval_modification,longest_common_subsequence,{},0.727273
353,01,ornamentation,edit_distance,{},0.730769
353,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.533333
353,01,ornamentation,longest_common_subsequence,{},0.730769
353,01,simplification,edit_distance,{},0.681818
353,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.500000
353,01,simplification,longest_common_subsequence,{},0.681818
353,01,transpose,edit_distance,{},1.000000
353,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
353,01,transpose,longest_common_subsequence,{},1.000000
353,02,interval_modification,edit_distance,{},0.736842
353,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.440000
353,02,interval_modification,longest_common_subsequence,{},0.736842
353,02,ornamentation,edit_distance,{},0.695652
353,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.481481
353,02,ornamentation,longest_common_subsequence,{},0.695652
353,02,simplification,edit_distance,{},0.684211
353,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.631579
353,02,simplification,longest_common_subsequence,{},0.684211
353,02,transpose,edit_distance,{},1.000000
353,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
353,02,transpose,longest_common_subsequence,{},1.000000
364,01,interval_modification,edit_distance,{},0.739130
364,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.375000
364,01,interval_modification,longest_common_subsequence,{},0.739130
364,01,ornamentation,edit_distance,{},0.714286
364,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.484848
364,01,ornamentation,longest_common_subsequence,{},0.750000
364,01,simplification,edit_distance,{},0.608696
364,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.407407
364,01,simplification,longest_common_subsequence,{},0.608696
364,01,transpose,edit_distance,{},1.000000
364,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
364,01,transpose,longest_common_subsequence,{},1.000000
364,02,interval_modification,edit_distance,{},0.769231
364,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.515152
364,02,interval_modification,longest_common_subsequence,{},0.769231
364,02,ornamentation,edit_distance,{},0.709677
364,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.410256
364,02,ornamentation,longest_common_subsequence,{},0.709677
364,02,simplification,edit_distance,{},0.653846
364,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.535714
364,02,simplification,longest_common_subsequence,{},0.653846
364,02,transpose,edit_distance,{},1.000000
364,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
364,02,transpose,longest_common_subsequence,{},1.000000
368,01,interval_modification,edit_distance,{},0.761905
368,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.481481
368,01,interval_modification,longest_common_subsequence,{},0.761905
368,01,ornamentation,edit_distance,{},0.680000
368,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.466667
368,01,ornamentation,longest_common_subsequence,{},0.680000
368,01,simplification,edit_distance,{},0.523810
368,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.214286
368,01,simplification,longest_common_subsequence,{},0.571429
368,01,transpose,edit_distance,{},1.000000
368,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
368,01,transpose,longest_common_subsequence,{},1.000000
368,02,interval_modification,edit_distance,{},0.800000
368,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.636364
368,02,interval_modification,longest_common_subsequence,{},0.900000
368,02,ornamentation,edit_distance,{},0.750000
368,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.538462
368,02,ornamentation,longest_common_subsequence,{},0.750000
368,02,simplification,edit_distance,{},0.600000
368,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.363636
368,02,simplification,longest_common_subsequence,{},0.600000
368,02,transpose,edit_distance,{},1.000000
368,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
368,02,transpose,longest_common_subsequence,{},1.000000
371,01,interval_modification,edit_distance,{},0.739130
371,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.375000
371,01,interval_modification,longest_common_subsequence,{},0.739130
371,01,ornamentation,edit_distance,{},0.678571
371,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.400000
371,01,ornamentation,longest_common_subsequence,{},0.678571
371,01,simplification,edit_distance,{},0.652174
371,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.357143
371,01,simplification,longest_common_subsequence,{},0.652174
371,01,transpose,edit_distance,{},1.000000
371,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
371,01,transpose,longest_common_subsequence,{},1.000000
371,02,interval_modification,edit_distance,{},0.769231
371,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.470588
371,02,interval_modification,longest_common_subsequence,{},0.769231
371,02,ornamentation,edit_distance,{},0.677419
371,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.410256
371,02,ornamentation,longest_common_subsequence,{},0.677419
371,02,simplification,edit_distance,{},0.692308
371,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.387097
371,02,simplification,longest_common_subsequence,{},0.692308
371,02,transpose,edit_distance,{},1.000000
371,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
371,02,transpose,longest_common_subsequence,{},1.000000
374,01,interval_modification,edit_distance,{},0.764706
374,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.454545
374,01,interval_modification,longest_common_subsequence,{},0.764706
374,01,ornamentation,edit_distance,{},0.700000
374,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.458333
374,01,ornamentation,longest_common_subsequence,{},0.700000
374,01,simplification,edit_distance,{},0.705882
374,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.473684
374,01,simplification,longest_common_subsequence,{},0.705882
374,01,transpose,edit_distance,{},1.000000
374,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
374,01,transpose,longest_common_subsequence,{},1.000000
374,02,interval_modification,edit_distance,{},0.736842
374,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.440000
374,02,interval_modification,longest_common_subsequence,{},0.736842
374,02,ornamentation,edit_distance,{},0.652174
374,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.428571
374,02,ornamentation,longest_common_subsequence,{},0.652174
374,02,simplification,edit_distance,{},0.526316
374,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.240000
374,02,simplification,longest_common_subsequence,{},0.526316
374,02,transpose,edit_distance,{},1.000000
374,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
374,02,transpose,longest_common_subsequence,{},1.000000
380,01,interval_modification,edit_distance,{},0.727273
380,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.354839
380,01,interval_modification,longest_common_subsequence,{},0.727273
380,01,ornamentation,edit_distance,{},0.692308
380,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.437500
380,01,ornamentation,longest_common_subsequence,{},0.692308
380,01,simplification,edit_distance,{},0.500000
380,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.285714
380,01,simplification,longest_common_subsequence,{},0.545455
380,01,transpose,edit_distance,{},1.000000
380,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
380,01,transpose,longest_common_subsequence,{},1.000000
380,02,interval_modification,edit_distance,{},0.733333
380,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.414634
380,02,interval_modification,longest_common_subsequence,{},0.766667
380,02,ornamentation,edit_distance,{},0.722222
380,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.454545
380,02,ornamentation,longest_common_subsequence,{},0.722222
380,02,simplification,edit_distance,{},0.600000
380,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.428571
380,02,simplification,longest_common_subsequence,{},0.600000
380,02,transpose,edit_distance,{},1.000000
380,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
380,02,transpose,longest_common_subsequence,{},1.000000
388,01,interval_modification,edit_distance,{},0.750000
388,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.555556
388,01,interval_modification,longest_common_subsequence,{},0.750000
388,01,ornamentation,edit_distance,{},0.700000
388,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.454545
388,01,ornamentation,longest_common_subsequence,{},0.700000
388,01,simplification,edit_distance,{},0.500000
388,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.090909
388,01,simplification,longest_common_subsequence,{},0.500000
388,01,transpose,edit_distance,{},1.000000
388,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
388,01,transpose,longest_common_subsequence,{},1.000000
388,02,interval_modification,edit_distance,{},0.750000
388,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.555556
388,02,interval_modification,longest_common_subsequence,{},0.875000
388,02,ornamentation,edit_distance,{},0.600000
388,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.454545
388,02,ornamentation,longest_common_subsequence,{},0.700000
388,02,simplification,edit_distance,{},0.500000
388,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.200000
388,02,simplification,longest_common_subsequence,{},0.500000
388,02,transpose,edit_distance,{},1.000000
388,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
388,02,transpose,longest_common_subsequence,{},1.000000
390,01,interval_modification,edit_distance,{},0.800000
390,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.636364
390,01,interval_modification,longest_common_subsequence,{},0.800000
390,01,ornamentation,edit_distance,{},0.833333
390,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.666667
390,01,ornamentation,longest_common_subsequence,{},0.833333
390,01,simplification,edit_distance,{},0.600000
390,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.363636
390,01,simplification,longest_common_subsequence,{},0.600000
390,01,transpose,edit_distance,{},1.000000
390,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
390,01,transpose,longest_common_subsequence,{},1.000000
390,02,interval_modification,edit_distance,{},0.764706
390,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.404255
390,02,interval_modification,longest_common_subsequence,{},0.764706
390,02,ornamentation,edit_distance,{},0.658537
390,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.403846
390,02,ornamentation,longest_common_subsequence,{},0.658537
390,02,simplification,edit_distance,{},0.500000
390,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.212766
390,02,simplification,longest_common_subsequence,{},0.500000
390,02,transpose,edit_distance,{},1.000000
390,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
390,02,transpose,longest_common_subsequence,{},1.000000
430,01,interval_modification,edit_distance,{},0.733333
430,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.473684
430,01,interval_modification,longest_common_subsequence,{},0.800000
430,01,ornamentation,edit_distance,{},0.722222
430,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.550000
430,01,ornamentation,longest_common_subsequence,{},0.722222
430,01,simplification,edit_distance,{},0.600000
430,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.263158
430,01,simplification,longest_common_subsequence,{},0.600000
430,01,transpose,edit_distance,{},1.000000
430,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
430,01,transpose,longest_common_subsequence,{},1.000000
430,02,interval_modification,edit_distance,{},0.777778
430,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.478261
430,02,interval_modification,longest_common_subsequence,{},0.777778
430,02,ornamentation,edit_distance,{},0.636364
430,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.407407
430,02,ornamentation,longest_common_subsequence,{},0.636364
430,02,simplification,edit_distance,{},0.500000
430,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.260870
430,02,simplification,longest_common_subsequence,{},0.500000
430,02,transpose,edit_distance,{},1.000000
430,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
430,02,transpose,longest_common_subsequence,{},1.000000
433,01,interval_modification,edit_distance,{},0.741935
433,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.395349
433,01,interval_modification,longest_common_subsequence,{},0.741935
433,01,ornamentation,edit_distance,{},0.702703
433,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.500000
433,01,ornamentation,longest_common_subsequence,{},0.729730
433,01,simplification,edit_distance,{},0.580645
433,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.333333
433,01,simplification,longest_common_subsequence,{},0.580645
433,01,transpose,edit_distance,{},1.000000
433,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
433,01,transpose,longest_common_subsequence,{},1.000000
433,02,interval_modification,edit_distance,{},0.733333
433,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.414634
433,02,interval_modification,longest_common_subsequence,{},0.733333
433,02,ornamentation,edit_distance,{},0.666667
433,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.422222
433,02,ornamentation,longest_common_subsequence,{},0.666667
433,02,simplification,edit_distance,{},0.600000
433,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.351351
433,02,simplification,longest_common_subsequence,{},0.600000
433,02,transpose,edit_distance,{},1.000000
433,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
433,02,transpose,longest_common_subsequence,{},1.000000
460,01,interval_modification,edit_distance,{},0.761905
460,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.481481
460,01,interval_modification,longest_common_subsequence,{},0.761905
460,01,ornamentation,edit_distance,{},0.680000
460,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.466667
460,01,ornamentation,longest_common_subsequence,{},0.680000
460,01,simplification,edit_distance,{},0.571429
460,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.259259
460,01,simplification,longest_common_subsequence,{},0.571429
460,01,transpose,edit_distance,{},1.000000
460,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
460,01,transpose,longest_common_subsequence,{},1.000000
460,02,interval_modification,edit_distance,{},0.760000
460,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.454545
460,02,interval_modification,longest_common_subsequence,{},0.760000
460,02,ornamentation,edit_distance,{},0.666667
460,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.394737
460,02,ornamentation,longest_common_subsequence,{},0.666667
460,02,simplification,edit_distance,{},0.600000
460,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.312500
460,02,simplification,longest_common_subsequence,{},0.600000
460,02,transpose,edit_distance,{},1.000000
460,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
460,02,transpose,longest_common_subsequence,{},1.000000
465,01,interval_modification,edit_distance,{},0.739130
465,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.419355
465,01,interval_modification,longest_common_subsequence,{},0.782609
465,01,ornamentation,edit_distance,{},0.714286
465,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.484848
465,01,ornamentation,longest_common_subsequence,{},0.714286
465,01,simplification,edit_distance,{},0.608696
465,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.461538
465,01,simplification,longest_common_subsequence,{},0.652174
465,01,transpose,edit_distance,{},1.000000
465,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
465,01,transpose,longest_common_subsequence,{},1.000000
465,02,interval_modification,edit_distance,{},0.777778
465,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.478261
465,02,interval_modification,longest_common_subsequence,{},0.777778
465,02,ornamentation,edit_distance,{},0.636364
465,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.407407
465,02,ornamentation,longest_common_subsequence,{},0.636364
465,02,simplification,edit_distance,{},0.666667
465,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.380952
465,02,simplification,longest_common_subsequence,{},0.666667
465,02,transpose,edit_distance,{},1.000000
465,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
465,02,transpose,longest_common_subsequence,{},1.000000
471,01,interval_modification,edit_distance,{},0.741935
471,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.395349
471,01,interval_modification,longest_common_subsequence,{},0.741935
471,01,ornamentation,edit_distance,{},0.702703
471,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.500000
471,01,ornamentation,longest_common_subsequence,{},0.702703
471,01,simplification,edit_distance,{},0.580645
471,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.333333
471,01,simplification,longest_common_subsequence,{},0.580645
471,01,transpose,edit_distance,{},1.000000
471,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
471,01,transpose,longest_common_subsequence,{},1.000000
471,02,interval_modification,edit_distance,{},0.777778
471,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.478261
471,02,interval_modification,longest_common_subsequence,{},0.777778
471,02,ornamentation,edit_distance,{},0.681818
471,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.461538
471,02,ornamentation,longest_common_subsequence,{},0.681818
471,02,simplification,edit_distance,{},0.666667
471,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.380952
471,02,simplification,longest_common_subsequence,{},0.666667
471,02,transpose,edit_distance,{},1.000000
471,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
471,02,transpose,longest_common_subsequence,{},1.000000
518,01,interval_modification,edit_distance,{},0.727273
518,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.354839
518,01,interval_modification,longest_common_subsequence,{},0.727273
518,01,ornamentation,edit_distance,{},0.730769
518,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.483871
518,01,ornamentation,longest_common_subsequence,{},0.730769
518,01,simplification,edit_distance,{},0.545455
518,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.333333
518,01,simplification,longest_common_subsequence,{},0.590909
518,01,transpose,edit_distance,{},1.000000
518,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
518,01,transpose,longest_common_subsequence,{},1.000000
518,02,interval_modification,edit_distance,{},0.750000
518,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.428571
518,02,interval_modification,longest_common_subsequence,{},0.750000
518,02,ornamentation,edit_distance,{},0.789474
518,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.571429
518,02,ornamentation,longest_common_subsequence,{},0.789474
518,02,simplification,edit_distance,{},0.687500
518,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.444444
518,02,simplification,longest_common_subsequence,{},0.687500
518,02,transpose,edit_distance,{},1.000000
518,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
518,02,transpose,longest_common_subsequence,{},1.000000
547,01,interval_modification,edit_distance,{},0.769231
547,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.500000
547,01,interval_modification,longest_common_subsequence,{},0.769231
547,01,ornamentation,edit_distance,{},0.625000
547,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.421053
547,01,ornamentation,longest_common_subsequence,{},0.625000
547,01,simplification,edit_distance,{},0.538462
547,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.176471
547,01,simplification,longest_common_subsequence,{},0.538462
547,01,transpose,edit_distance,{},1.000000
547,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
547,01,transpose,longest_common_subsequence,{},1.000000
547,02,interval_modification,edit_distance,{},0.714286
547,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.368421
547,02,interval_modification,longest_common_subsequence,{},0.785714
547,02,ornamentation,edit_distance,{},0.647059
547,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.450000
547,02,ornamentation,longest_common_subsequence,{},0.647059
547,02,simplification,edit_distance,{},0.642857
547,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.375000
547,02,simplification,longest_common_subsequence,{},0.642857
547,02,transpose,edit_distance,{},1.000000
547,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
547,02,transpose,longest_common_subsequence,{},1.000000
550,01,interval_modification,edit_distance,{},0.769231
550,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.562500
550,01,interval_modification,longest_common_subsequence,{},0.769231
550,01,ornamentation,edit_distance,{},0.774194
550,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.527778
550,01,ornamentation,longest_common_subsequence,{},0.774194
550,01,simplification,edit_distance,{},0.615385
550,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.387097
550,01,simplification,longest_common_subsequence,{},0.615385
550,01,transpose,edit_distance,{},1.000000
550,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
550,01,transpose,longest_common_subsequence,{},1.000000
550,02,interval_modification,edit_distance,{},0.750000
550,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.407407
550,02,interval_modification,longest_common_subsequence,{},0.750000
550,02,ornamentation,edit_distance,{},0.666667
550,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.448276
550,02,ornamentation,longest_common_subsequence,{},0.666667
550,02,simplification,edit_distance,{},0.650000
550,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.500000
550,02,simplification,longest_common_subsequence,{},0.650000
550,02,transpose,edit_distance,{},1.000000
550,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
550,02,transpose,longest_common_subsequence,{},1.000000
559,01,interval_modification,edit_distance,{},0.736842
559,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.440000
559,01,interval_modification,longest_common_subsequence,{},0.736842
559,01,ornamentation,edit_distance,{},0.739130
559,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.481481
559,01,ornamentation,longest_common_subsequence,{},0.739130
559,01,simplification,edit_distance,{},0.578947
559,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.347826
559,01,simplification,longest_common_subsequence,{},0.578947
559,01,transpose,edit_distance,{},1.000000
559,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
559,01,transpose,longest_common_subsequence,{},1.000000
559,02,interval_modification,edit_distance,{},0.777778
559,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.478261
559,02,interval_modification,longest_common_subsequence,{},0.777778
559,02,ornamentation,edit_distance,{},0.681818
559,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.461538
559,02,ornamentation,longest_common_subsequence,{},0.681818
559,02,simplification,edit_distance,{},0.444444
559,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.160000
559,02,simplification,longest_common_subsequence,{},0.444444
559,02,transpose,edit_distance,{},1.000000
559,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
559,02,transpose,longest_common_subsequence,{},1.000000
566,01,interval_modification,edit_distance,{},0.747475
566,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.400000
566,01,interval_modification,longest_common_subsequence,{},0.747475
566,01,ornamentation,edit_distance,{},0.739496
566,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.479452
566,01,ornamentation,longest_common_subsequence,{},0.739496
566,01,simplification,edit_distance,{},0.646465
566,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.461538
566,01,simplification,longest_common_subsequence,{},0.646465
566,01,transpose,edit_distance,{},1.000000
566,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
566,01,transpose,longest_common_subsequence,{},1.000000
566,02,interval_modification,edit_distance,{},0.744186
566,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.416667
566,02,interval_modification,longest_common_subsequence,{},0.744186
566,02,ornamentation,edit_distance,{},0.699029
566,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.438462
566,02,ornamentation,longest_common_subsequence,{},0.699029
566,02,simplification,edit_distance,{},0.674419
566,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.510204
566,02,simplification,longest_common_subsequence,{},0.674419
566,02,transpose,edit_distance,{},1.000000
566,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
566,02,transpose,longest_common_subsequence,{},1.000000
575,01,interval_modification,edit_distance,{},0.754386
575,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.400000
575,01,interval_modification,longest_common_subsequence,{},0.754386
575,01,ornamentation,edit_distance,{},0.705882
575,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.464286
575,01,ornamentation,longest_common_subsequence,{},0.705882
575,01,simplification,edit_distance,{},0.631579
575,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.420290
575,01,simplification,longest_common_subsequence,{},0.631579
575,01,transpose,edit_distance,{},1.000000
575,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
575,01,transpose,longest_common_subsequence,{},1.000000
575,02,interval_modification,edit_distance,{},0.750000
575,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.402985
575,02,interval_modification,longest_common_subsequence,{},0.750000
575,02,ornamentation,edit_distance,{},0.672414
575,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.424658
575,02,ornamentation,longest_common_subsequence,{},0.672414
575,02,simplification,edit_distance,{},0.666667
575,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.518519
575,02,simplification,longest_common_subsequence,{},0.666667
575,02,transpose,edit_distance,{},1.000000
575,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
575,02,transpose,longest_common_subsequence,{},1.000000
592,01,interval_modification,edit_distance,{},0.750000
592,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.428571
592,01,interval_modification,longest_common_subsequence,{},0.750000
592,01,ornamentation,edit_distance,{},0.736842
592,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.500000
592,01,ornamentation,longest_common_subsequence,{},0.736842
592,01,simplification,edit_distance,{},0.562500
592,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.238095
592,01,simplification,longest_common_subsequence,{},0.562500
592,01,transpose,edit_distance,{},1.000000
592,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
592,01,transpose,longest_common_subsequence,{},1.000000
592,02,interval_modification,edit_distance,{},0.750000
592,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.466667
592,02,interval_modification,longest_common_subsequence,{},0.750000
592,02,ornamentation,edit_distance,{},0.714286
592,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.411765
592,02,ornamentation,longest_common_subsequence,{},0.714286
592,02,simplification,edit_distance,{},0.583333
592,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.266667
592,02,simplification,longest_common_subsequence,{},0.666667
592,02,transpose,edit_distance,{},1.000000
592,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
592,02,transpose,longest_common_subsequence,{},1.000000
604,01,interval_modification,edit_distance,{},0.727273
604,01,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.354839
604,01,interval_modification,longest_common_subsequence,{},0.727273
604,01,ornamentation,edit_distance,{},0.730769
604,01,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.437500
604,01,ornamentation,longest_common_subsequence,{},0.730769
604,01,simplification,edit_distance,{},0.636364
604,01,simplification,interval_ngram_similarity,"{""n"": 2}",0.384615
604,01,simplification,longest_common_subsequence,{},0.636364
604,01,transpose,edit_distance,{},1.000000
604,01,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
604,01,transpose,longest_common_subsequence,{},1.000000
604,02,interval_modification,edit_distance,{},0.736842
604,02,interval_modification,interval_ngram_similarity,"{""n"": 2}",0.370370
604,02,interval_modification,longest_common_subsequence,{},0.736842
604,02,ornamentation,edit_distance,{},0.695652
604,02,ornamentation,interval_ngram_similarity,"{""n"": 2}",0.464286
604,02,ornamentation,longest_common_subsequence,{},0.695652
604,02,simplification,edit_distance,{},0.552632
604,02,simplification,interval_ngram_similarity,"{""n"": 2}",0.280000
604,02,simplification,longest_common_subsequence,{},0.578947
604,02,transpose,edit_distance,{},1.000000
604,02,transpose,interval_ngram_similarity,"{""n"": 2}",1.000000
604,02,transpose,longest_common_subsequence,{},1.000000
605,01,interval_modification,edit_distance,{},0.757576
